Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende
IT0004604762;Healthcare;Medical Instruments & Supplies;https://www.safilogroup.com/;Safilo Group S.p.A.;1,226;1,72;0,71;5,84;0,49;0
FR0000073272;Industrials;Aerospace & Defense;https://www.safran-group.com/;Safran SA;208,5;91,81;2,27;-9,57;0,27;1,73
NO0010572589;Basic Materials;Specialty Chemicals;https://www.sagapure.com/;Saga Pure ASA;1,27;1,8;0,71;0,74;10,31;0
ES0105651006;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0000125007;Industrials;Building Products & Equipment;https://www.saint-gobain.com/;Compagnie de Saint-Gobain S.A.;81,38;79,13;1,03;-3,61;0,48;3,1
FR001400M7D8;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0000060121;Consumer Defensive;Packaged Foods;https://www.sabeton.fr/;Saint Jean Groupe Société anonyme;21,2;50,99;0,42;-2,51;0,56;1,12
IT0005495657;Energy;Oil & Gas Equipment & Services;https://www.saipem.com/;Saipem SpA;2,274;6,2;0,37;-1,91;0,2;2,55
IT0005495673;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
IT0005388266;Industrials;Engineering & Construction;https://www.salcef.com/;Salcef Group S.p.A.;25,5;15,16;1,68;70,83;0,5;0
NO0010310956;Consumer Defensive;Farm Products;https://www.salmar.no/;SalMar ASA;672;394,74;1,7;-7,29;0,4;5,08
NO0010892094;Consumer Defensive;Farm Products;https://www.salmonevolution.no/;Salmon Evolution ASA;7,47;6,37;1,17;-19,66;0,83;0
IT0004712375;Consumer Cyclical;Luxury Goods;https://group.ferragamo.com/;Salvatore Ferragamo S.p.A.;9,68;10,65;0,91;-6,29;0,49;2
PTDGL0AM0003;Communication Services;Advertising Agencies;https://sambadigital.com/;Samba Digital, SGPS, S.A.;13,5;0;0;0;0;0
FR0000060071;Industrials;Industrial Distribution;https://www.samse.fr/;Samse SA;184;404,95;0,45;17,15;0,45;5,61
NO0006001007;Financial Services;Banks - Regional;https://www.dengulebanken.no/;Sandnes Sparebank;99,89;1668,5;0,06;-0,07;0,11;0
IT0003549422;;;;;41,25;0;0;0;0;0
FR0000120578;Healthcare;Drug Manufacturers - General;https://www.sanofi.com/;Sanofi;89,17;42,19;2,11;-5,2;0,63;3,73
DE0007164600;Technology;Software - Application;https://www.sap.com/;SAP SE;177,02;34,96;5,06;-35,83;0,73;1,56
FR0010776617;Consumer Defensive;Packaged Foods;https://www.sapmer.com/;Sapmer SA;7,15;37,61;0,19;-0,41;0,27;1,65
IT0000433307;Energy;Oil & Gas Refining & Marketing;https://www.saras.it/;Saras S.p.A.;1,765;4,17;0,42;13,58;0,42;0
DE0007165607;Healthcare;Medical Instruments & Supplies;https://www.sartorius.com/;Sartorius Aktiengesellschaft;213;149,28;1,43;-1,78;0,28;0,47
DE0007165631;Healthcare;Medical Instruments & Supplies;https://www.sartorius.com/;Sartorius Aktiengesellschaft;272;149,46;1,82;-2,27;0,28;0,46
FR0013154002;Healthcare;Medical Instruments & Supplies;https://www.sartorius.com/;Sartorius Stedim Biotech S.A.;196,8;32,39;6,08;-5,24;0,35;0,5
SE0003366871;Industrials;Airlines;https://www.sasgroup.net/;SAS AB (publ);0,0268;7,45;0;0;0,17;0
NO0010863285;Consumer Cyclical;Leisure;https://satsgroup.com/;Sats ASA;17,84;31,68;0,56;-0,51;0,12;0
FR0000120107;Consumer Defensive;Packaged Foods;https://savencia-fromagedairy.com/;Savencia SA;52;359,46;0,14;-3,76;0,39;1,74
FR0013155975;Consumer Defensive;Household & Personal Products;https://www.lasavonneriedenyons.com/;La Savonnerie De Nyons;32,6;0;0;0;0;0
IT0005568461;;;;;7,85;0;0;0;0,72;0
NL0000360618;Energy;Oil & Gas Equipment & Services;https://www.sbmoffshore.com/;SBM Offshore N.V.;13,91;95,79;0,15;-1,11;0,22;5,52
NO0003053308;Industrials;Industrial Distribution;https://scana.no/;Scana ASA;2,18;2,52;0,87;-2,45;0,4;3,61
NO0010715139;Utilities;Utilities - Renewable;https://scatec.com/;Scatec ASA;76;272,39;0,28;-0,44;0,23;1,22
FR0006239109;Real Estate;REIT - Diversified;https://www.scbsm.fr/;Société Centrale des Bois et des Scieries de la Manche S.A.;8,5;34,39;0,25;-0,66;0,58;0
FR0010972091;Industrials;Specialty Business Services;https://scemi.fr/;Societe de Conseil en Externalisation et en Marketing Internet - SCEMI Société Anonyme;4;0;0;0;0;0
DE000SHA0159;Consumer Cyclical;Auto Parts;https://www.schaeffler.com/;Schaeffler AG;6,3;104,39;0,06;-0,21;0,26;7,01
BE0012378593;Basic Materials;Building Materials;https://www.svk.be/nl-BE/;Scheerders van Kerchove's Verenigde fabrieken nv;400;0;0;0;0,41;1,52
NO0003028904;Communication Services;Publishing;https://www.schibsted.com/;Schibsted ASA;340,8;580,54;0,59;1,2;0,77;0,86
NO0010736879;Communication Services;Publishing;https://www.schibsted.com/;Schibsted ASA;327,8;439,81;0,75;1,52;0,77;0
AN8068571086;Energy;Oil & Gas Equipment & Services;https://www.slb.com/;Schlumberger Limited;48,59;21,4;2,27;-8,44;0,47;3,26
FR0000121972;Industrials;Specialty Industrial Machinery;https://www.se.com/;Schneider Electric S.E.;229,15;50,76;4,51;-11,02;0,49;2,19
ES0105592002;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
IT0005340051;Industrials;Building Products & Equipment;https://www.sciuker.it/;Sciuker Frames S.p.A.;3,82;11,02;0,35;2,94;0,32;0
FR0010411983;Financial Services;Insurance - Reinsurance;https://www.scor.com/;SCOR SE;30,22;198,24;0,15;-0,18;0,13;4,81
IE00BKVD2N49;;;;;87,56;0;0;0;0;0
FR0000039109;Industrials;Waste Management;https://www.groupe-seche.com/;Séché Environnement SA;105;127,51;0,82;-1,29;0,24;1,77
IT0005438046;Technology;Semiconductors;https://www.seco.com/en;Seco S.p.A.;3,295;2,05;1,61;-82,38;0,62;0
GB00B5ZN1N88;Real Estate;REIT - Industrial;https://www.segro.com/;SEGRO Plc;926,6;12,82;72,28;-215,99;0,64;2,55
IT0005353484;Communication Services;Publishing;https://www.seif-spa.it/;Società Editoriale Il Fatto S.p.A.;0,3;0;0;0;0;0
FR0000065492;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0004175842;Real Estate;REIT - Retail;https://www.selectirente.com/;Selectirente;89;146,13;0,61;-1,77;0,62;3,95
NO0010612450;Real Estate;Real Estate Services;https://www.selvaagboligasa.no/;Selvaag Bolig ASA;38,9;46,68;0,83;3,3;0,51;10,15
PTSEM0AM0004;Basic Materials;Paper & Paper Products;https://www.semapa.pt/;Semapa - Sociedade de Investimento e Gestão, SGPS, S.A.;16,2;45,4;0,36;-0,82;0,33;6,22
IT0005072811;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0012596468;Healthcare;Biotechnology;https://www.sensorion.com/;Sensorion SA;0,71;0,15;4,73;7,1;3,49;0
NL0010623518;Energy;Oil & Gas E&P;https://www.sequa-petroleum.com/;Sequa Petroleum N.V.;0,0115;0;0;0;0;0
BE0974340722;Healthcare;Medical Devices;https://www.sequanamedical.com/;Sequana Medical NV;1,66;0,83;2;-7,22;0,45;0
FR0011950682;Industrials;Building Products & Equipment;https://www.sergeferrari.com/;SergeFerrari Group SA;7,4;26,52;0,28;-2,07;0,35;1,05
IT0005283640;Utilities;Utilities - Renewable;https://www.seri-industrial.it/;Seri Industrial S.p.A.;4,075;6,65;0,61;-2,52;0,35;0
IT0003814537;Industrials;Specialty Business Services;https://www.servizitaliagroup.com/homepage;Servizi Italia S.p.A.;1,875;11,46;0,16;-0,37;0,35;4,68
LU0088087324;Communication Services;Broadcasting;https://www.ses.com/;SES S.A.;5,58;17,06;0,33;-1,19;0,51;6,97
IT0004729759;Technology;Information Technology Services;https://www.sesa.it/;SeSa S.p.A.;104,6;139,12;0,75;-8,62;0,25;2,14
IT0005337172;Industrials;Specialty Business Services;https://www.sg-company.it/;SG Company S.p.A.;0,22;0,88;0,25;-0,79;0,15;0
IT0005379620;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.shedirpharma.com/;Shedir Pharma Group S.p.A.;3,72;4,45;0,84;1,93;0,72;0
GB00BP6MXD84;Energy;Oil & Gas Integrated;https://www.shell.com/;Shell plc;2804,5;58,95;47,57;-221,52;0,52;5,03
NL0012044747;Healthcare;Pharmaceutical Retailers;https://www.redcare-pharmacy.com/;Redcare Pharmacy NV;109,1;55,67;1,96;66,52;0,65;0
FR0013006558;Consumer Cyclical;Internet Retail;https://www.showroomprivegroup.com/;SRP Groupe S.A.;0,972;2,18;0,45;-9,72;0,56;0
GG00BQZCBZ44;Real Estate;Real Estate Services;https://www.shurgard.com/;Shurgard Self Storage Ltd;41,35;54,94;0,75;-2,81;0,71;2,42
IT0005504128;Technology;Software - Application;https://www.siav.com/;Siav S.p.A.;2,5;6;0,42;-0,91;0,19;0
IT0005556581;Industrials;Rental & Leasing Services;https://group.sbc.it/;Sicily by Car S.p.A.;5,76;7,95;0,72;21,33;0,88;0
FR0010202606;Technology;Software - Application;https://www.sidetrade.com/;Sidetrade SA;172,5;28,63;6,03;66,6;0,76;2,51
DE0007236101;Industrials;Specialty Industrial Machinery;https://www.siemens.com/;Siemens Aktiengesellschaft;172,56;130,03;1,33;-4,16;0,37;3,21
DE000ENER6Y0;Industrials;Specialty Industrial Machinery;https://www.siemens-energy.com/;Siemens Energy AG;25;47,48;0,53;-1,9;0,23;0
DE000SHL1006;Healthcare;Medical Devices;https://www.siemens-healthineers.com/;Siemens Healthineers AG;53,2;18,18;2,93;-4,31;0,41;1,76
NL0011660485;Industrials;Metal Fabrication;https://sif-group.com/;Sif Holding N.V.;10,68;13,99;0,76;-2,48;0,51;0
FR0000060790;Industrials;Railroads;https://www.signaux-girod.fr/;Signaux Girod S.A.;20;83,93;0,24;1,04;0,69;6,53
NL0011821392;Industrials;Electrical Equipment & Parts;https://www.signify.com/;Signify N.V.;25;37,92;0,66;-2,17;0,43;0
FR0010679365;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
DE000WAF3001;Technology;Semiconductors;https://www.siltronic.com/;Siltronic AG;73,9;154,36;0,48;-1,48;0,46;3,9
IT0005573123;;;;;1,645;0;0;0;0,53;0
BE0003898187;Consumer Defensive;Farm Products;https://www.sipef.com/;Sipef NV;57;79,18;0,72;-31,15;0,8;2,25
FR0010812230;;;;;0,442;0;0;0;0;0
IT0005262149;Industrials;Specialty Industrial Machinery;https://www.sitcorporate.it/;SIT S.p.A.;1,95;13,46;0,14;-0,48;0,35;3,67
DE0007231326;Industrials;Rental & Leasing Services;https://www.sixt.com/;Sixt SE;79,7;224,02;0,36;2,43;0,29;2,39
NO0010931207;Utilities;Utilities - Renewable;https://www.skandiaenergi.no/;Skandia GreenPower AS;0,714;1,37;0,52;-1,7;0,13;0
SE0000148884;Financial Services;Banks - Regional;https://sebgroup.com/;Skandinaviska Enskilda Banken AB (publ);152,05;2024,34;0,08;-0,08;0,05;6,08
NO0006001809;Financial Services;Banks - Regional;https://skuesparebank.no/;Skue Sparebank;242,95;8411,3;0,03;-0,03;0,13;5,24
NL0000817179;Consumer Defensive;Food Distribution;https://www.sligrofoodgroup.nl/;Sligro Food Group N.V.;14,46;27,36;0,53;-1,48;0,32;4,85
DE000A0DJ6J9;Technology;Solar;https://www.sma.de/;SMA Solar Technology AG;48,54;47,73;1,02;6,07;0,5;3,58
FR0014005I80;Healthcare;Health Information Services;https://smaio.com/;S.M.A.I.O S.A.;3,44;2,46;1,4;2,36;1,29;0
FR0011131788;Consumer Cyclical;Apparel Manufacturing;https://www.smalto.com/;Smalto Holding SA;0,016;0;0;0;0;0
FR0010649228;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR001400LBS6;Consumer Defensive;Packaged Foods;https://smartgoodthings.com/;Smart Good Things Holding;7;2,63;2,66;3,68;0,73;0
NO0011008971;Technology;Software - Application;https://www.smartcraftready.com/;SmartCraft ASA;27,9;2,09;13,35;116,25;0,98;0
NO0011012502;Technology;Communication Equipment;https://www.smartoptics.com/;Smartoptics Group AS;17,75;0,49;36,22;73,96;0,83;0
BE0974323553;Consumer Cyclical;Leisure;https://www.smartphotogroup.com/;Smartphoto Group NV;27;17,06;1,58;32,14;0,88;2,71
FR0013214145;Consumer Cyclical;Apparel Retail;https://www.smcp.com/;SMCP S.A.;2,4;12,49;0,19;-0,26;0,52;0
FR0004016699;;;;;28,9;0;0;0;0;0
IE00B1RR8406;Consumer Cyclical;Packaging & Containers;https://www.smurfitkappa.com/;Smurfit Kappa Group Plc;44,31;38,14;1,16;-3,89;0,47;3,27
IT0003153415;Utilities;Utilities - Regulated Gas;https://www.snam.it/;Snam S.p.A.;4,526;6,96;0,65;-1;0,34;5,41
FR0010209809;Consumer Cyclical;Resorts & Casinos;https://www.casinos-sfc.com/;Société Française de Casinos Société Anonyme;1,73;2,41;0,72;-2,58;0,73;0
FR0000130809;Financial Services;Banks - Regional;https://www.societegenerale.com/;Société Générale Société anonyme;27,23;1997,59;0,01;-0,01;0,04;6,41
FR0000121220;Industrials;Specialty Business Services;https://www.sodexo.com/;Sodexo S.A.;85,8;65,2;1,32;-2,49;0,31;2,97
FR0000078321;Industrials;Engineering & Construction;https://www.soditech.eu/;Soditech SA;1,2;2,1;0,57;-2,5;0,49;0
BE0003717312;Financial Services;Asset Management;https://www.sofinagroup.com/;Sofina Société Anonyme;227;295,67;0,77;-9,95;0,92;1,31
BE0003773877;Real Estate;Real Estate Services;https://www.softimat.com/;Softimat S.A.;1,14;2,3;0,5;11,4;0,95;18,68
IT0001469953;;;https://soft.it/softlab-spa;Softlab S.p.A.;1,28;0;0;0;0;0
NO0010811961;Healthcare;Biotechnology;https://soft-ox.com/;SoftOx Solutions AS;0,098;0,17;0,58;-0,82;0,3;0
FR0000065864;Industrials;Aerospace & Defense;https://www.sogeclair.com/;Sogeclair SA;24,1;44,06;0,55;4,88;0,35;4,48
IT0000076536;;;https://www.sogefigroup.com/;Sogefi S.p.A.;2,785;0;0;0;0;0
NO0006000603;Financial Services;Banks - Regional;https://sognbank.no/;Sogn Sparebank;186;0;0;0;0,14;4,12
FR0013227113;Technology;Semiconductor Equipment & Materials;https://www.soitec.com/;Soitec SA;110,7;64,34;1,72;16,07;0,79;0
IT0001206769;Basic Materials;Specialty Chemicals;https://www.solgroup.com/;SOL S.p.A.;32,1;16,96;1,89;-19,69;0,52;1,34
IT0005200248;Financial Services;Capital Markets;https://www.scmsim.it/;Solutions Capital Management SIM S.p.A.;3,48;2,39;1,46;6,82;0,61;0
IT0005497893;Technology;Computer Hardware;https://www.solidworld.it/;Solid World Group S.p.A.;3,31;3,05;1,09;-2,55;0,19;0
FR00140006O9;Communication Services;Advertising Agencies;https://www.solocal.com/;Solocal Group S.A.;0,0638;1,38;0,05;-0,02;1,07;13,05
NO0003080608;Industrials;Marine Shipping;https://www.solstad.com/;Solstad Offshore ASA;45,56;94,89;0,48;-0,78;0,23;6,58
FR0013379484;Technology;Information Technology Services;https://www.solutions30.com/;Solutions 30 SE;2,164;5,19;0,42;-1,34;0,18;0
BE0003545531;Basic Materials;Chemicals;https://www.solvac.be/;Solvac S.A.;114;128,86;0,88;-15,06;0,92;5,1
BE0003470755;Basic Materials;Chemicals;https://www.solvay.com/;Solvay SA;34,07;56,51;0,6;-1,25;0,23;5,1
IT0005329815;Industrials;Building Products & Equipment;https://www.somecgruppo.com/;Somec S.p.A.;16;39,72;0,4;-1,4;0,06;0
PTSON0AM0001;Consumer Cyclical;Department Stores;https://www.sonae.pt/;Sonae, SGPS, S.A.;0,933;3,99;0,23;-0,53;0,37;5,78
PTSNC0AM0006;Communication Services;Publishing;https://www.sonaecom.pt/;Sonaecom, SGPS, S.A.;2,5;4,5;0,56;5,81;1,07;5,36
PTSNG0AM0007;Real Estate;Real Estate Services;https://www.sonagi.pt/;Sonagi, S.G.P.S., S.A.;0,7;0;0;0;0;0
FR0000050809;Technology;Information Technology Services;https://www.soprasteria.com/;Sopra Steria Group SA;220,4;156,6;1,41;-2,17;0,32;1,71
IT0005338675;Consumer Cyclical;Travel Services;https://www.sostravel.com/;SosTravel.com S.p.A.;1,395;0,53;2,63;12,68;0,65;0
BE0003798155;Consumer Defensive;Beverages - Non-Alcoholic;https://www.spadel.com/;Spadel SA;164;75,08;2,18;15,43;0,9;1,07
NO0010887110;Financial Services;Banks - Regional;https://68nord.no/;Sparebank 68° Nord;159;3952,52;0,04;-0,05;0,01;0
NO0006390301;Financial Services;Banks - Regional;https://www.sparebank1.no/nb/smn;SpareBank 1 SMN;149,74;1634,79;0,09;-0,1;0,11;5,19
NO0010631567;Financial Services;Banks - Regional;https://www.sparebank1.no/nb/sr-bank;SpareBank 1 SR-Bank ASA;139,6;1426,86;0,1;-0,11;0,09;4,1
NO0006000207;Financial Services;Banks - Regional;https://www.sparebank1.no/nb/bv;SpareBank 1 Sørøst-Norge;70,08;643,94;0,11;-0,13;0,14;5,36
NO0012483207;Financial Services;Banks - Regional;https://www.sbm.no/;Sparebanken Møre;85,5;2014,84;0,04;-0,05;0,09;4,08
NO0006001502;Financial Services;Banks - Regional;https://www.sor.no/;Sparebanken Sør;150;3884,4;0,04;-0,04;0,1;7,17
NO0006000900;Financial Services;Banks - Regional;https://www.spv.no/;Sparebanken Vest;128,72;2885,08;0,04;-0,05;0,07;4,51
NO0006222009;Financial Services;Banks - Regional;https://www.oest.no/;Sparebanken Øst;53,39;2258,7;0,02;-0,03;0,1;8,11
FR00140043Y1;;;;;0,495;0;0;0;0;0
NO0010691660;Financial Services;Banks - Regional;https://www.sparebank1.no/nb/nordmore/privat.html;SpareBank 1 Nordmøre;124;3032,45;0,04;-0,05;0,14;0
NO0010751910;Financial Services;Banks - Regional;https://www.sparebank1.no/en/ostlandet/personal.html;SpareBank 1 Østlandet;134,8;1556,78;0,09;-0,1;0,11;4,41
NO0010029804;Financial Services;Banks - Regional;https://www.sparebank1.no/nb/helgeland/privat.html;SpareBank 1 Helgeland;127,92;1386,14;0,09;-0,11;0,13;3,6
NO0006000801;Financial Services;Banks - Regional;https://www.sparebank1.no/;SpareBank 1 Nord-Norge;100,8;1310,38;0,08;-0,09;0,12;5,96
NO0006390400;Financial Services;Banks - Regional;https://www.sparebank1.no/ringerike-hadeland;SpareBank 1 Ringerike Hadeland;294;1960,26;0,15;-0,18;0,15;4,34
NO0010285562;Financial Services;Banks - Regional;https://www.sparebank1.no/nb/ostfold-akershus/privat.html;SpareBank 1 Østfold Akershus;340;2261,9;0,15;-0,18;0,16;4,88
FR0000054371;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0012757854;Industrials;Engineering & Construction;https://www.spie.com/;SPIE SA;37;27,66;1,34;-1,8;0,25;0
IT0005449522;Technology;Information Technology Services;https://www.spindox.it/;Spindox S.p.A.;9,8;10,1;0,97;-7,9;0,24;0
FR0011464452;Healthcare;Medical Devices;https://www.spineguard.com/;SpineGuard SA;0,245;0,14;1,75;8,17;0,84;0
FR001400N2P2;Healthcare;Medical Instruments & Supplies;https://www.spineway.com/;Spineway SA;0,5241;10,65;0,05;0,29;0,78;0
NO0012548819;Technology;Information Technology Services;https://spirgroup.com/;Spir Group ASA;8,18;2,24;3,65;-1,25;0,51;0
PTSCP0AM0001;Communication Services;Entertainment;https://www.sporting.pt/;Sporting Clube de Portugal - Futebol, SAD;0,92;1,04;0,88;-0,61;0,18;0
LU1778762911;Communication Services;Internet Content & Information;https://www.spotify.com/;Spotify Technology S.A.;302,82;39,39;7,69;-496,43;0,75;0
NO0010781560;Technology;Software - Application;https://www.spotlio.com/;Spotlio AS;0,272;0,01;27,2;-27,2;0,81;0
FR0011289040;Technology;Information Technology Services;https://www.sqli.com/;SQLI SA;41,8;33,51;1,25;-10,48;0,51;2,14
FR0000054199;;;;;0,043;0;0;0;0;0
NO0012780958;;;;;66,6;0;0;0;0,44;0
NO0012547308;Energy;Oil & Gas Equipment & Services;https://standard-supply.com/;Standard Supply AS;2,175;0,57;3,82;4,53;4,62;0
IT0005466195;Industrials;Specialty Business Services;https://www.star-7.com/;Star7 S.p.A.;6,7;8,21;0,82;-0,57;0,12;0
FR0000064271;Industrials;Integrated Freight & Logistics;https://www.stef.com/;STEF SA;127,8;253,34;0,5;-1,36;0,35;2,76
DE000A0LR936;Basic Materials;Lumber & Wood Production;https://www.steico.com/;STEICO SE;37,55;41,55;0,9;-3,92;0,57;0,75
NL00150001Q9;;;;;20,705;0;0;0;0;0
FR001400MDW2;;;;;11,2;0;0;0;0,64;0
NL0000226223;Technology;Semiconductors;https://www.st.com/;STMicroelectronics N.V.;38,32;27,02;1,42;8,37;0,91;0,67
NO0003053605;Financial Services;Financial Conglomerates;https://www.storebrand.no/;Storebrand ASA;111,4;2178,79;0,05;-0,05;0,03;5,36
FR0000074775;Real Estate;Real Estate Services;https://www.stradim.fr/;Stradim Espace Finances SA;6,55;71,01;0,09;0,67;0,16;2,91
FR0010528059;Technology;Software - Application;https://www.streamwide.com/;Streamwide S.A.;26,2;11,98;2,19;24,95;0,68;0
FR001400DG11;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR001400DGA0;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0000063976;Consumer Cyclical;Auto Parts;https://groupe-streit.com/;Streit Mecanique SA;14,2;0;0;0;0;0
NO0010098247;Industrials;Business Equipment & Supplies;https://www.strongpoint.com/;StrongPoint ASA;10,55;16,02;0,66;-70,33;0,48;4,41
LU0075646355;Energy;Oil & Gas Equipment & Services;https://www.subsea7.com/;Subsea 7 S.A.;188,6;26,5;7,12;-57,85;0,57;0
GB00B8GJBS16;Basic Materials;Other Industrial Metals & Mining;https://www.sumoresources.com/;Sumo Resources Plc;0,004;0;0;0;0;0
NO0010672900;Financial Services;Banks - Regional;https://sunndal-sparebank.no/;Sunndal Sparebank;108,1;2120,97;0,05;-0,06;0,15;6,38
IT0005469264;Healthcare;Medical Devices;https://svas.it/;Svas Biosana S.p.A.;8;25,62;0,31;2,81;0,42;0
FR0004180578;Technology;Software - Application;https://www.sword-group.com/;Sword Group S.E.;36,1;18,53;1,95;30,08;0,55;4,13
BE0974464977;Basic Materials;Chemicals;https://www.syensqo.com/;Syensqo SA/NV;95,86;84,15;1,14;-3,8;0,48;0
FR0000032658;Industrials;Staffing & Employment Services;https://www.synergie.com/;Synergie SA;36,2;54,8;0,66;2,42;0,62;2,2
IT0005467425;Consumer Cyclical;Apparel Retail;https://takeoffoutlet.com/;Take Off S.p.A.;0,816;2,68;0,3;0,98;0,98;0
IT0005378333;Healthcare;Pharmaceutical Retailers;https://www.taleagroupspa.com/;Talea Group S.p.A.;5,62;11,95;0,47;-0,72;0,23;0
IT0003153621;Financial Services;Asset Management;https://www.tipspa.it/;Tamburi Investment Partners S.p.A.;9,46;11,53;0,82;-3,57;0,73;1,32
FR0004188670;Industrials;Building Products & Equipment;https://www.tarkett.com/;Tarkett S.A.;8,96;26,99;0,33;-1,12;0,38;2,58
IT0005507857;Technology;Software - Application;https://www.tatatu.com/;Tatatu S.p.A.;5,6;0,18;31,11;-140;0,18;0
FR0000063307;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
DE000A2YN900;Technology;Software - Application;https://www.teamviewer.com/;TeamViewer SE;12,12;1,31;9,25;-2,33;0,05;0
NL0014559478;;;;;23,12;0;0;0;0;0
IT0005162406;Consumer Cyclical;Leisure;https://www.technogym.com/;Technogym S.p.A.;9,49;3,54;2,68;-949;0,54;0
IT0005482333;Technology;Semiconductors;https://www.technoprobe.com/;Technoprobe S.p.A.;8,555;1,48;5,78;10,31;1,44;0
NO0012916131;Technology;Software - Application;https://www.techstep.io/;Techstep ASA;9,2;15,35;0,6;-0,69;0,48;0
IT0005425050;Real Estate;Real Estate Services;https://www.tecmasolutions.com/;Tecma Solutions S.p.A.;2,66;0;0;0;0;0
NO0010887516;Industrials;Specialty Industrial Machinery;https://teco2030.no/;TECO 2030 ASA;2,15;2,9;0,74;-0,97;0,06;0
PTTD10AM0000;Industrials;Engineering & Construction;https://www.teixeiraduarte.pt/;Teixeira Duarte, S.A.;0,1;3,54;0,03;-0,06;0,09;2,02
NO0010951577;Basic Materials;Specialty Chemicals;https://www.tekna.com/;Tekna Holding ASA;5,6;0,54;10,37;280;0,6;0
IT0003497168;Communication Services;Telecom Services;https://www.gruppotim.it/en.html;Telecom Italia S.p.A.;0,246;2,31;0,11;-0,11;0,25;5,12
IT0003497176;Communication Services;Telecom Services;https://www.gruppotim.it/en.html;Telecom Italia S.p.A.;0,26;5,83;0,04;-0,05;0,25;6,45
ES0178430E18;Communication Services;Telecom Services;https://www.telefonica.com/;Telefónica, S.A.;4,14;13,22;0,31;-0,42;0,24;8,49
NO0010063308;Communication Services;Telecom Services;https://www.telenor.com/;Telenor ASA;128;142,46;0,9;-1,63;0,37;6,75
FR0000051807;Industrials;Specialty Business Services;https://www.teleperformance.com/;Teleperformance SE;106,6;89,18;1,2;-1,62;0,39;1,5
IT0005240046;Communication Services;Broadcasting;https://telesia.it/;Telesia S.p.A.;2,06;10,59;0,19;-1,54;0,39;0
CH0008175645;Industrials;Engineering & Construction;https://www.verbier4vallees.ch/;Téléverbier SA;64;159,59;0,4;-3,06;0,78;0,64
FR0011076595;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
LU2598331598;Energy;Oil & Gas Equipment & Services;https://www.tenaris.com/;Tenaris S.A.;16,11;18,74;0,86;2,89;0,97;2,75
IT0005428898;Consumer Cyclical;Auto Manufacturers;https://www.tenaxinternational.com/;Tenax International S.p.A.;2,74;5,05;0,54;3,04;0,37;0
FR001400BMH7;Consumer Cyclical;Specialty Retail;https://www.teract.io/;Teract S.A.;0,822;0;0;0;0;0
FR0014000TB2;;;;;0,0005;0;0;0;0;0
IT0003242622;Utilities;Utilities - Regulated Electric;https://www.terna.it/;Terna S.p.A.;7,858;10,21;0,77;-1,32;0,33;4,09
IT0004585243;Industrials;Specialty Industrial Machinery;https://www.tesmec.com/;Tesmec S.p.A.;0,0939;0,72;0,13;-1,04;0,22;4,41
IT0005496473;Communication Services;Telecom Services;https://www.tessellis.it/;Tessellis S.p.A.;0,55;0,67;0,82;-0,53;0,13;0
BE0003555639;Basic Materials;Agricultural Inputs;https://www.tessenderlo.com/;Tessenderlo Group NV;25,1;41,58;0,6;5,37;0,71;5,91
GG00B1RMC548;;;;;10,25;0;0;0;0,91;0
BE0974263924;Real Estate;Real Estate Services;https://www.texaf.be/;Texaf S.A.;37,4;45,4;0,82;-4,75;0,71;3,75
FR0000054900;Communication Services;Broadcasting;https://www.groupe-tf1.fr/;TF1 SA;8,91;12,85;0,69;3,01;0,66;6,36
FR0013295789;Consumer Cyclical;Packaging & Containers;https://www.tff-group.com/;TFF Group;44,1;34,1;1,29;5,25;0,6;1,16
NO0003078800;Energy;Oil & Gas Equipment & Services;https://www.tgs.com/;TGS ASA;120,4;6,75;17,84;-43;0,63;4,66
FR0000121329;Industrials;Aerospace & Defense;https://www.thalesgroup.com/en;Thales S.A.;167;139;1,2;-3,38;0,2;1,97
FR0011053636;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
IT0005439085;Consumer Cyclical;Leisure;https://theitalianseagroup.com/;The Italian Sea Group S.p.A.;9,7;5,87;1,65;-9,33;0,39;0
NL00150001S5;Consumer Defensive;Packaged Foods;https://www.the-kingfish-company.com/;The Kingfish Company N.V.;7;1,69;4,14;-12,07;0,49;0
