Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende %
NO0010112675;Technology;Semiconductor Equipment & Materials;https://www.recsilicon.com/;REC Silicon ASA;7,08;1,18;6;-10,73;0,09;0
IT0003828271;Healthcare;Drug Manufacturers - General;https://www.recordati.com/;Recordati Industria Chimica e Farmaceutica S.p.A.;48,38;7,85;6,16;-8,76;0,46;0,05
BE0003656676;Industrials;Building Products & Equipment;https://www.recticel.com/;Recticel SA/NV;12,62;9,41;1,34;6,01;0,93;0,19
ES0173093024;Utilities;Utilities - Regulated Electric;https://www.ree.es/;Redeia Corporación, S.A.;16,23;27,66;0,59;-1,33;0,37;0,38
IT0005496101;Industrials;Conglomerates;https://redelfi.com/;Redelfi S.p.A.;5,17;2,37;2,18;-86,17;0,51;0
IT0005549354;Financial Services;Asset Management;https://www.longterm.redfish.capital/;RedFish LongTerm Capital S.p.A.;1,3;1,95;0,67;-4,64;0,6;0
PTRED0AP0010;Technology;Information Technology Services;https://www.reditus.pt/;Reditus, Sociedade Gestora de Participações Sociais, S.A.;0,041;0;0;0;0;0
NL0015001BF4;Consumer Cyclical;Specialty Retail;https://refuels.com/;ReFuels N.V.;17,5;0,75;23,33;-21,34;0,51;0
BE0003829463;Industrials;Integrated Freight & Logistics;https://www.reibel.be/en/index.html;Reibel S.A.;0,01;0;0;0;0;0
IT0005433740;Technology;Software - Application;https://www.relatech.com/;Relatech S.p.A.;2,46;1,38;1,78;-7,69;0,4;0
GB00B2B0DG97;Industrials;Specialty Business Services;https://www.relx.com/;RELX PLC;3651;1,97;1853,3;-788,55;0,23;0
FR0000130395;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.remy-cointreau.com/;Rémy Cointreau SA;77,3;59,64;1,3;5,22;0,54;0,02
PTREL0AM0008;Utilities;Utilities - Diversified;https://www.ren.pt/;REN - Redes Energéticas Nacionais, SGPS, S.A.;2,29;2,5;0,92;-0,47;0,27;2,97
FR0000131906;Consumer Cyclical;Auto Manufacturers;https://www.renaultgroup.com/;Renault SA;47,05;406,77;0,12;-2,74;0,29;0,12
GB00BNR4T868;Industrials;Waste Management;https://www.renewi.com/en;Renewi plc;671;17,66;38;-43,29;0,15;0,01
IT0005282865;Technology;Information Technology Services;https://www.reply.com/en/;Reply S.p.A.;137,1;15,5;8,85;13,86;0;0
ES0173516115;Energy;Oil & Gas Integrated;https://www.repsol.com/;Repsol, S.A.;14,685;53,05;0,28;-1,81;0,49;0,47
IT0005543613;Industrials;Waste Management;https://www.recuperoeticosostenibile.it/;Recupero Etico Sostenibile S.p.A.;5,95;4,55;1,31;-3,99;0,34;0
BE0003720340;Real Estate;REIT - Retail;https://www.retailestates.com/;Retail Estates N.V.;62,8;147,57;0,43;-0,99;0,55;0,11
IT0005418204;Technology;Information Technology Services;https://www.reti.it/;Reti S.p.A.;1,88;2,75;0,68;-1,76;0,27;0
IT0005513202;Financial Services;Insurance - Property & Casualty;https://www.revoinsurance.com/;REVO Insurance S.p.A.;9;17,5;0,51;-1,07;0,52;0
IT0005528069;Industrials;Infrastructure Operations;https://www.rewaygroup.com/;Reway Group S.p.A.;5;6,22;0,8;9,8;0,31;0
FR0010820274;Communication Services;Advertising Agencies;https://www.reworldmedia.com/;Reworld Media Société Anonyme;2,185;6,07;0,36;-0,79;0,36;0
FR0010451203;Technology;Electronics & Computer Distribution;https://www.rexel.com/;Rexel S.A.;24,44;28,39;0,86;-5,19;0,43;0,16
DE0007030009;Industrials;Aerospace & Defense;https://www.rheinmetall.com/;Rheinmetall AG;475,3;219,3;2,17;-21,61;0,3;0
ES0105724001;Consumer Cyclical;Specialty Retail;https://ribamundotecnologia.es/;Riba Mundo Tecnología S.A.;17,1;45,76;0,37;5,94;0,16;0
FR0000075954;Technology;Semiconductor Equipment & Materials;https://www.riber.com/;Riber S.A.;2,41;2,11;1,14;4,73;0,55;1,08
IT0001402269;Real Estate;Real Estate Services;https://www.risanamentospa.com/;Risanamento SpA;0,0301;0,09;0,33;1,5;0,4;0
FR0000039091;Basic Materials;Chemicals;https://www.robertet.com/;Robertet SA;811;370,66;2,19;15,46;0,62;0
FR0000045601;Basic Materials;Chemicals;https://www.robertet.com/;Robertet SA;740;0;0;0;0,62;0
FR0013344173;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.roche-bobois.com/;Roche Bobois S.A.;48,3;42,03;1,15;-3,15;0,27;0
IT0005481830;Technology;Software - Application;https://rocketcompany.it/;Rocket Sharing Company S.p.A.;0,436;0,31;1,41;-43,6;0,48;0
FR0010523167;Technology;Electronic Components;https://www.roctool.com/;RocTool S.A.;0,602;1,07;0,56;-10,03;0,23;0
FR0013477593;;;;;0,0005;0;0;0;0,23;0
NO0010808405;Financial Services;Banks - Regional;https://www.rsbank.no/;Romerike Sparebank;118,96;5780,5;0,02;-0,02;0,13;0,05
NO0010759988;Financial Services;Financial Conglomerates;https://romsdalsbanken.no/;Romsdal Sparebank;110,5;2575,94;0,04;-0,05;0,13;0
IT0001017851;Industrials;Engineering & Construction;https://www.rosetti.it/;Rosetti Marino SpA;45,6;102,77;0,44;2,71;0,41;0
FR0000037640;Basic Materials;Lumber & Wood Production;https://www.rougier.fr/;Rougier S.A.;15,1;71,26;0,21;-0,9;0,18;0,23
BE0003741551;Communication Services;Publishing;https://www.roularta.be/;Roularta Media Group NV;10,6;21,3;0,5;-20,38;0,74;0,2
FR0013269123;Energy;Oil & Gas Refining & Marketing;https://www.rubis.fr/;Rubis;26,74;42,7;0,63;-1,85;0,46;0,22
DE0007037129;Utilities;Utilities - Diversified;https://www.group.rwe/en;RWE Aktiengesellschaft;32,45;138,82;0,23;-1,1;0,35;0,08
IE00BYTBXV33;Industrials;Airlines;https://www.ryanair.com/;Ryanair Holdings plc;16,48;13,68;1,2;-5,68;0,63;0
PTSCB0AM0001;Communication Services;Entertainment;https://scbraga.pt/;Sporting Clube de Braga - Futebol, SAD;13;0;0;0;0;0
FR0000121709;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.groupeseb.com/;SEB SA;99,45;110,97;0,9;-3,58;0,41;0,02
IT0005468290;Real Estate;Real Estate - Diversified;https://www.sifitalia.it/;S.I.F. Italia S.p.A.;1,44;1,55;0,93;1,69;1,02;0
IT0003621783;Communication Services;Entertainment;https://www.sslazio.it/;S.S. Lazio S.p.A.;0,736;3,22;0,23;-0,25;0,01;0
IT0001042610;Industrials;Specialty Industrial Machinery;https://www.sabafgroup.com/;Sabaf S.p.A.;16,1;29,3;0,55;-44,72;0,52;0,24
IT0005521551;Consumer Cyclical;Packaging & Containers;https://www.saccheriafranceschetti.com/;Saccheria F.lli Franceschetti S.p.A.;1,11;2,13;0,52;2,41;0,64;0
IT0001029492;Technology;Electronic Components;https://www.saesgetters.com/;SAES Getters S.p.A.;28;94,5;0,3;0,38;0,89;0,13
FR001400F1V2;Healthcare;Medical Instruments & Supplies;https://www.safeorthopaedics.com/;Safe Orthopaedics SA;0,0004;0;0;0;0;0
IT0004604762;Healthcare;Medical Instruments & Supplies;https://www.safilogroup.com/;Safilo Group S.p.A.;1,084;1,72;0,63;5,16;0,49;0
FR0000073272;Industrials;Aerospace & Defense;https://www.safran-group.com/;Safran SA;197,7;92,26;2,14;-9,03;0,27;0,01
NO0010572589;Basic Materials;Specialty Chemicals;https://www.sagapure.com/;Saga Pure ASA;1,25;1,84;0,68;0,71;10,11;0
FR0000125007;Industrials;Building Products & Equipment;https://www.saint-gobain.com/;Compagnie de Saint-Gobain S.A.;73,22;79,13;0,93;-3,25;0,48;0,04
FR001400M7D8;;;;;78,7;0;0;0;0;0
FR0000060121;Consumer Defensive;Packaged Foods;https://www.sabeton.fr/;Saint Jean Groupe Société anonyme;19,2;58,46;0,33;-1,75;0,56;0,06
IT0005495657;Energy;Oil & Gas Equipment & Services;https://www.saipem.com/;Saipem SpA;2,346;6,19;0,38;-1,97;0,22;1,09
IT0005388266;Industrials;Engineering & Construction;https://www.salcef.com/;Salcef Group S.p.A.;25,55;16,53;1,55;55,54;0,52;0
NO0010310956;Consumer Defensive;Farm Products;https://www.salmar.no/;SalMar ASA;561;394,74;1,42;-2,62;0,39;0,01
NO0010892094;Consumer Defensive;Farm Products;https://www.salmonevolution.no/;Salmon Evolution ASA;7,7;5,7;1,35;-22,65;0,83;0
IT0004712375;Consumer Cyclical;Luxury Goods;https://group.ferragamo.com/;Salvatore Ferragamo S.p.A.;8,045;10,69;0,75;-4,42;0,48;0,25
PTDGL0AM0003;Communication Services;Advertising Agencies;https://sambadigital.com/;Samba Digital, SGPS, S.A.;13,2;0;0;0;0;0
FR0000060071;Industrials;Industrial Distribution;https://www.samse.fr/;Samse SA;170;404,95;0,42;15,84;0,45;0,03
NO0006001007;Financial Services;Banks - Regional;https://www.dengulebanken.no/;Sandnes Sparebank;96;1668,5;0,06;-0,06;0,11;0
IT0003549422;;;;;38,25;0;0;0;0;0
FR0000120578;Healthcare;Drug Manufacturers - General;https://www.sanofi.com/;Sanofi;89,78;42,19;2,13;-5,23;0,63;0,04
DE0007164600;Technology;Software - Application;https://www.sap.com/;SAP SE;187,1;34,96;5,35;-37,87;0,73;0,01
FR0010776617;Consumer Defensive;Packaged Foods;https://www.sapmer.com/;Sapmer SA;7;26,79;0,26;-0,55;0,16;0,24
IT0000433307;Energy;Oil & Gas Refining & Marketing;https://www.saras.it/;Saras S.p.A.;1,6175;4,17;0,39;12,44;0,42;0
DE0007165607;Healthcare;Medical Instruments & Supplies;https://www.sartorius.com/;Sartorius Aktiengesellschaft;179;149,28;1,2;-1,5;0,28;0
DE0007165631;Healthcare;Medical Instruments & Supplies;https://www.sartorius.com/;Sartorius Aktiengesellschaft;218,3;149,46;1,46;-1,82;0,28;0
FR0013154002;Healthcare;Medical Instruments & Supplies;https://www.sartorius.com/;Sartorius Stedim Biotech S.A.;154,7;32,4;4,77;-4,12;0,35;0
SE0003366871;Industrials;Airlines;https://www.sasgroup.net/;SAS AB (publ);0,0281;8,1;0;0;0,22;0
NO0010863285;Consumer Cyclical;Leisure;https://satsgroup.com/;Sats ASA;16,2;31,68;0,51;-0,46;0,12;0
FR0000120107;Consumer Defensive;Packaged Foods;https://savencia-fromagedairy.com/;Savencia SA;51,8;347,58;0,15;-4,22;0,39;0,03
FR0013155975;Consumer Defensive;Household & Personal Products;https://www.lasavonneriedenyons.com/;La Savonnerie De Nyons;28,2;0;0;0;0;0
IT0005568461;;;;;7,6;0;0;0;0,72;0
NL0000360618;Energy;Oil & Gas Equipment & Services;https://www.sbmoffshore.com/;SBM Offshore N.V.;14,15;96,23;0,15;-1,12;0,22;0,39
NO0003053308;Industrials;Industrial Distribution;https://scana.no/;Scana ASA;2,145;2,59;0,83;-2,72;0,41;1,68
NO0010715139;Utilities;Utilities - Renewable;https://scatec.com/;Scatec ASA;86,4;272,39;0,32;-0,5;0,23;0,01
FR0006239109;Real Estate;REIT - Diversified;https://www.scbsm.fr/;Société Centrale des Bois et des Scieries de la Manche S.A.;8,6;0;0;0;0;0
FR0010972091;Industrials;Specialty Business Services;https://scemi.fr/;Societe de Conseil en Externalisation et en Marketing Internet - SCEMI Société Anonyme;2,48;0;0;0;0;0
DE000SHA0159;Consumer Cyclical;Auto Parts;https://www.schaeffler.com/;Schaeffler AG;5,31;104,39;0,05;-0,18;0,26;1,32
BE0012378593;Basic Materials;Building Materials;https://www.svk.be/nl-BE/;Scheerders van Kerchove's Verenigde fabrieken nv;310;0;0;0;0;0
NO0003028904;Communication Services;Publishing;https://www.schibsted.com/;Schibsted ASA;315,4;0;0;-2,37;0;0
NO0010736879;Communication Services;Publishing;https://www.schibsted.com/;Schibsted ASA;299,2;0;0;0;0;0
AN8068571086;Energy;Oil & Gas Equipment & Services;https://www.slb.com/;Schlumberger Limited;46,785;0;0;0;0;0,07
FR0000121972;Industrials;Specialty Industrial Machinery;https://www.se.com/;Schneider Electric S.E.;226,45;0;0;0;0;0,01
ES0105592002;Consumer Defensive;Education & Training Services;https://www.scientiaschool.com/;Scientia School, S.A.;4,18;0;0;0;0;0
IT0005340051;Industrials;Building Products & Equipment;https://www.sciuker.it/;Sciuker Frames S.p.A.;2,71;12,76;0,21;-1,88;0,24;0
FR0010411983;Financial Services;Insurance - Reinsurance;https://www.scor.com/;SCOR SE;24,08;198,24;0,12;-0,14;0,13;0,2
IE00BKVD2N49;;;;;95,65;0;0;0;0;0
FR0000039109;Industrials;Waste Management;https://www.groupe-seche.com/;Séché Environnement SA;98,4;127,51;0,77;-1,21;0,24;0,02
IT0005438046;Technology;Semiconductors;https://www.seco.com/en;Seco S.p.A.;2,97;2,09;1,42;-297;0,61;0
GB00B5ZN1N88;Real Estate;REIT - Industrial;https://www.segro.com/;SEGRO Plc;893,8;12,82;69,72;-208,34;0,64;0
IT0005353484;Communication Services;Publishing;https://www.seif-spa.it/;Società Editoriale Il Fatto S.p.A.;0,29;0,37;0,78;-0,56;0,12;0
FR0004175842;Real Estate;REIT - Retail;https://www.selectirente.com/;Selectirente;84;146,13;0,57;-1,67;0,62;0,05
NO0010612450;Real Estate;Real Estate Services;https://www.selvaagboligasa.no/;Selvaag Bolig ASA;36,95;43,91;0,84;3,01;0,55;0,27
PTSEM0AM0004;Basic Materials;Paper & Paper Products;https://www.semapa.pt/;Semapa - Sociedade de Investimento e Gestão, SGPS, S.A.;14,66;45,4;0,32;-0,74;0,33;0,43
FR0012596468;Healthcare;Biotechnology;https://www.sensorion.com/;Sensorion SA;0,74;0,15;4,93;7,4;3,49;0
NL0010623518;Energy;Oil & Gas E&P;https://www.sequa-petroleum.com/;Sequa Petroleum N.V.;0,011;0;0;0;0;0
BE0974340722;Healthcare;Medical Devices;https://www.sequanamedical.com/;Sequana Medical NV;1,39;0,83;1,67;-6,04;0,45;0
FR0011950682;Industrials;Building Products & Equipment;https://www.sergeferrari.com/;SergeFerrari Group SA;5,86;26,52;0,22;-1,64;0,35;0,18
IT0005283640;Utilities;Utilities - Renewable;https://www.seri-industrial.it/;Seri Industrial S.p.A.;4,1;0;0;0;0;0
IT0003814537;Industrials;Specialty Business Services;https://www.servizitaliagroup.com/homepage;Servizi Italia S.p.A.;1,815;11,83;0,15;-0,35;0,34;2,58
LU0088087324;Communication Services;Broadcasting;https://www.ses.com/;SES S.A.;5,61;17,2;0,33;-1,19;0,51;1,25
IT0004729759;Technology;Information Technology Services;https://www.sesa.it/;SeSa S.p.A.;114,8;139,12;0,83;-9,46;0,25;0,02
IT0005337172;Industrials;Specialty Business Services;https://www.sg-company.it/;SG Company S.p.A.;0,258;0,88;0,29;-0,92;0,15;0
IT0005379620;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.shedirpharma.com/;Shedir Pharma Group S.p.A.;3,88;4,45;0,87;2,01;0,72;0
GB00BP6MXD84;Energy;Oil & Gas Integrated;https://www.shell.com/;Shell plc;2813,5;59,7;47,13;-219,46;0,52;0
NL0012044747;Healthcare;Pharmaceutical Retailers;https://www.redcare-pharmacy.com/;Redcare Pharmacy NV;115,8;55,67;2,08;70,61;0,65;0
FR0013006558;Consumer Cyclical;Internet Retail;https://www.showroomprivegroup.com/;SRP Groupe S.A.;0,842;2,18;0,39;-8,42;0,56;0
GG00BQZCBZ44;Real Estate;REIT - Specialty;https://www.shurgard.com/;Shurgard Self Storage Ltd;37;54,92;0,67;-2,51;0,71;0,07
IT0005504128;Technology;Software - Application;https://www.siav.com/;Siav S.p.A.;2,64;6;0,44;-0,96;0,19;0
IT0005556581;Industrials;Rental & Leasing Services;https://group.sbc.it/;Sicily by Car S.p.A.;5;7,96;0,63;18,52;0,88;0
FR0010202606;Technology;Software - Application;https://www.sidetrade.com/;Sidetrade SA;182;28,63;6,36;70,27;0,76;0,01
DE0007236101;Industrials;Specialty Industrial Machinery;https://www.siemens.com/;Siemens Aktiengesellschaft;173,38;129,71;1,34;-4,05;0,37;0,02
DE000ENER6Y0;Industrials;Specialty Industrial Machinery;https://www.siemens-energy.com/;Siemens Energy AG;24,52;47,48;0,52;-1,86;0,23;0
DE000SHL1006;Healthcare;Medical Devices;https://www.siemens-healthineers.com/;Siemens Healthineers AG;54,86;18,75;2,93;-4,58;0,43;0,03
NL0011660485;Industrials;Metal Fabrication;https://sif-group.com/;Sif Holding N.V.;11,7;13,99;0,84;-2,71;0,51;0
FR0000060790;Industrials;Railroads;https://www.signaux-girod.fr/;Signaux Girod S.A.;16,6;83,93;0,2;0,87;0,69;0,39
NL0011821392;Industrials;Electrical Equipment & Parts;https://www.signify.com/;Signify N.V.;23,6;37,92;0,62;-2,05;0,43;0
DE000WAF3001;Technology;Semiconductors;https://www.siltronic.com/;Siltronic AG;71,65;154,36;0,46;-1,43;0,46;0,05
IT0005573123;;;;;1,79;0;0;0;0,71;0
BE0003898187;Consumer Defensive;Farm Products;https://www.sipef.com/;Sipef NV;56;79,18;0,71;-30,6;0,8;0,04
FR0010812230;;;;;0,161;0;0;0;0;0
IT0005262149;Industrials;Specialty Industrial Machinery;https://www.sitcorporate.it/;SIT S.p.A.;1,78;12,65;0,14;-0,41;0,35;2,06
DE0007231326;Industrials;Rental & Leasing Services;https://www.sixt.com/;Sixt SE;67,85;224,02;0,3;2,07;0,29;0,04
NO0010931207;Utilities;Utilities - Renewable;https://www.skandiaenergi.no/;Skandia GreenPower AS;0,858;1,37;0,63;-2,04;0,13;0
SE0000148884;Financial Services;Banks - Regional;https://sebgroup.com/;Skandinaviska Enskilda Banken AB (publ);154,55;2024,34;0,08;-0,08;0,05;0,04
NO0006001809;Financial Services;Banks - Regional;https://skuesparebank.no/;Skue Sparebank;237;8411,3;0,03;-0,03;0,13;0,02
NL0000817179;Consumer Defensive;Food Distribution;https://www.sligrofoodgroup.nl/;Sligro Food Group N.V.;13,16;27,36;0,48;-1,35;0,32;0,37
DE000A0DJ6J9;Technology;Solar;https://www.sma.de/;SMA Solar Technology AG;25,94;47,73;0,54;3,24;0,5;0,14
FR0014005I80;Healthcare;Health Information Services;https://smaio.com/;S.M.A.I.O S.A.;3,7;2,46;1,5;2,53;1,29;0
FR0011131788;Consumer Cyclical;Apparel Manufacturing;https://www.smalto.com/;Smalto Holding SA;0,0145;0;0;0;0;0
FR001400LBS6;Consumer Defensive;Packaged Foods;https://smartgoodthings.com/;Smart Good Things Holding;2;0,35;5,71;-5;1,46;0
NO0011008971;Technology;Software - Application;https://www.smartcraftready.com/;SmartCraft ASA;31,6;2,09;15,12;131,67;0,98;0
NO0011012502;Technology;Communication Equipment;https://smartoptics.com/;Smartoptics Group AS;19,95;0,49;40,71;83,12;0,83;0
BE0974323553;Consumer Cyclical;Specialty Retail;https://www.smartphotogroup.com/;Smartphoto Group NV;27,4;17,06;1,61;32,62;0,88;0,1
FR0013214145;Consumer Cyclical;Apparel Retail;https://www.smcp.com/;SMCP S.A.;1,882;12,49;0,15;-0,2;0,52;0
FR0004016699;;;;;27,5;0;0;0;0;0
IE00B1RR8406;Consumer Cyclical;Packaging & Containers;https://www.smurfitkappa.com/;Smurfit Kappa Group Plc;41,6;38,14;1,09;-3,65;0,47;0,08
IT0003153415;Utilities;Utilities - Regulated Gas;https://www.snam.it/;Snam S.p.A.;4,156;6,96;0,6;-0,92;0,34;1,31
FR0010209809;Consumer Cyclical;Resorts & Casinos;https://www.casinos-sfc.com/;Société Française de Casinos Société Anonyme;1,7;2,41;0,71;-2,54;0,73;0
FR0000130809;Financial Services;Banks - Regional;https://www.societegenerale.com/;Société Générale Société anonyme;22,075;2019,91;0,01;-0,01;0,04;0,29
FR0000121220;Industrials;Specialty Business Services;https://www.sodexo.com/;Sodexo S.A.;84,7;65,27;1,3;-2,46;0,31;0,04
FR0000078321;Industrials;Engineering & Construction;https://www.soditech.eu/;Soditech SA;1;2,07;0,48;-2,08;0,49;0
BE0003717312;Financial Services;Asset Management;https://www.sofinagroup.com/;Sofina Société Anonyme;214,6;295,67;0,73;-9,41;0,92;0,01
BE0003773877;Real Estate;Real Estate Services;https://www.softimat.com/;Softimat S.A.;0,96;2,3;0,42;9,6;0,95;19,46
IT0001469953;Communication Services;Telecom Services;https://soft.it/softlab-spa;Softlab S.p.A.;1,27;1,17;1,09;-5,52;0,43;0
NO0010811961;Healthcare;Biotechnology;https://soft-ox.com/;SoftOx Solutions AS;0,181;0,17;1,06;-1,06;0,03;0
FR0000065864;Industrials;Aerospace & Defense;https://www.sogeclair.com/;Sogeclair SA;19,8;44,06;0,45;4,01;0,35;0,23
IT0000076536;Consumer Cyclical;Auto Parts;https://www.sogefigroup.com/;Sogefi S.p.A.;3,12;10,07;0,31;-2,12;0,27;1,66
NO0006000603;Financial Services;Banks - Regional;https://sognbank.no/;Sogn Sparebank;202;0;0;0;0,14;0,02
FR0013227113;Technology;Semiconductor Equipment & Materials;https://www.soitec.com/;Soitec SA;104,3;71,08;1,47;13,56;0,76;0
IT0001206769;Basic Materials;Specialty Chemicals;https://www.solgroup.com/;SOL S.p.A.;32,95;16,96;1,94;-20,21;0,52;0,04
IT0005200248;Financial Services;Capital Markets;https://www.scmsim.it/;Solutions Capital Management SIM S.p.A.;3,16;2,56;1,23;5,85;0,52;0
IT0005497893;Technology;Computer Hardware;https://www.solidworld.it/;Solid World Group S.p.A.;2,935;3,03;0,97;-2,26;0,19;0
FR00140006O9;Communication Services;Advertising Agencies;https://www.solocal.com/;Solocal Group S.A.;0,05;1,38;0,04;-0,01;1,07;261
NO0003080608;Industrials;Marine Shipping;https://www.solstad.com/;Solstad Offshore ASA;41,76;71,95;0,58;-0,94;0,23;0,16
FR0013379484;Technology;Information Technology Services;https://www.solutions30.com/;Solutions 30 SE;1,482;5,19;0,29;-0,91;0,18;0
BE0003545531;Basic Materials;Chemicals;https://www.solvac.be/;Solvac S.A.;111;128,86;0,86;-14,66;0,92;0,05
BE0003470755;Basic Materials;Chemicals;https://www.solvay.com/;Solvay SA;32,92;56,51;0,58;-1,21;0,23;0,16
IT0005329815;Industrials;Building Products & Equipment;https://www.somecgruppo.com/;Somec S.p.A.;16,7;39,72;0,42;-1,47;0,06;0
PTSON0AM0001;Consumer Cyclical;Department Stores;https://www.sonae.pt/;Sonae, SGPS, S.A.;0,881;3,97;0,22;-0,41;0,33;6,57
PTSNC0AM0006;Communication Services;Publishing;https://www.sonaecom.pt/;Sonaecom, SGPS, S.A.;2,6;4,59;0,57;7,03;1,06;2,05
PTSNG0AM0007;Real Estate;Real Estate Services;https://www.sonagi.pt/;Sonagi, S.G.P.S., S.A.;1,5;0;0;0;0;0
FR0000050809;Technology;Information Technology Services;https://www.soprasteria.com/;Sopra Steria Group SA;184,5;158,39;1,16;-1,8;0,32;0,01
IT0005338675;Consumer Cyclical;Travel Services;https://www.sostravel.com/;SosTravel.com S.p.A.;1,245;0,53;2,35;11,32;0,65;0
BE0003798155;Consumer Defensive;Beverages - Non-Alcoholic;https://www.spadel.com/;Spadel SA;202;75,08;2,69;19;0,9;0,01
NO0010887110;Financial Services;Banks - Regional;https://68nord.no/;Sparebank 68° Nord;154,96;3952,61;0,04;-0,04;0,13;0
NO0006390301;Financial Services;Banks - Regional;https://www.sparebank1.no/nb/smn;SpareBank 1 SMN;150,52;1634,79;0,09;-0,1;0,11;0,03
NO0010631567;Financial Services;Banks - Regional;https://www.sparebank1.no/nb/sr-bank;SpareBank 1 SR-Bank ASA;129,6;1426,86;0,09;-0,1;0,09;0,03
NO0006000207;Financial Services;Banks - Regional;https://www.sparebank1.no/nb/bv;SpareBank 1 Sørøst-Norge;67;642,47;0,1;-0,12;0,14;0,08
NO0012483207;Financial Services;Banks - Regional;https://www.sbm.no/;Sparebanken Møre;84,1;2014,84;0,04;-0,05;0,09;0,05
NO0006001502;Financial Services;Banks - Regional;https://www.sor.no/;Sparebanken Sør;147,6;3884,4;0,04;-0,04;0,1;0,05
NO0006000900;Financial Services;Banks - Regional;https://www.spv.no/;Sparebanken Vest;125,54;2885,08;0,04;-0,05;0,07;0,04
NO0006222009;Financial Services;Banks - Regional;https://www.oest.no/;Sparebanken Øst;54;2257,61;0,02;-0,03;0,1;0,15
FR00140043Y1;;;;;0,532;0;0;0;0;0
NO0010691660;Financial Services;Banks - Regional;https://www.sparebank1.no/nb/nordmore/privat.html;SpareBank 1 Nordmøre;122;3032,45;0,04;-0,05;0,14;0
NO0010751910;Financial Services;Banks - Regional;https://www.sparebank1.no/en/ostlandet/personal.html;SpareBank 1 Østlandet;133,98;1556,38;0,09;-0,1;0,11;0,03
NO0010029804;Financial Services;Banks - Regional;https://www.sparebank1.no/nb/helgeland/privat.html;SpareBank 1 Helgeland;123;1386,14;0,09;-0,1;0,13;0,03
NO0006000801;Financial Services;Banks - Regional;https://www.sparebank1.no/;SpareBank 1 Nord-Norge;97,94;1310,38;0,07;-0,09;0,12;0,06
NO0006390400;Financial Services;Banks - Regional;https://www.sparebank1.no/ringerike-hadeland;SpareBank 1 Ringerike Hadeland;291;1960,26;0,15;-0,17;0,15;0,02
NO0010285562;Financial Services;Banks - Regional;https://www.sparebank1.no/nb/ostfold-akershus/privat.html;SpareBank 1 Østfold Akershus;326;2286,52;0,14;-0,17;0,15;0,01
FR0000054371;Consumer Defensive;Food Distribution;https://www.speedrabbitpizza.com/;Speed Rabbit Pizza SA;7,05;0;0;0;0;0
FR0012757854;Industrials;Engineering & Construction;https://www.spie.com/;SPIE SA;33,94;27,66;1,23;-1,65;0,25;0
IT0005449522;Technology;Information Technology Services;https://www.spindox.it/;Spindox S.p.A.;9,98;11,2;0,89;-9,24;0,22;0
FR0011464452;Healthcare;Medical Devices;https://www.spineguard.com/;SpineGuard SA;0,195;0,14;1,39;6,5;0,84;0
FR001400N2P2;Healthcare;Medical Instruments & Supplies;https://www.spineway.com/;Spineway SA;0,63;10,65;0,06;0,35;0,78;0
NO0012548819;Technology;Information Technology Services;https://spirgroup.com/;Spir Group ASA;8,06;17,39;0,46;-1,19;0,5;0
PTSCP0AM0001;Communication Services;Entertainment;https://www.sporting.pt/;Sporting Clube de Portugal - Futebol, SAD;0,88;1,04;0,85;-0,59;0,18;0
LU1778762911;Communication Services;Internet Content & Information;https://www.spotify.com/;Spotify Technology S.A.;317,03;39,39;8,05;-519,72;0,75;0
NO0010781560;Technology;Software - Application;https://www.spotlio.com/;Spotlio AS;0,262;0,01;26,2;-26,2;0,81;0
FR0011289040;Technology;Information Technology Services;https://www.sqli.com/;SQLI SA;41;33,51;1,22;-10,28;0,51;0,05
FR0000054199;Consumer Cyclical;Luxury Goods;https://www.st-dupont.com/;S.T.Dupont Société Anonyme;0,0562;0,05;1,12;-2,81;0,04;0
NO0012780958;;;;;63,8;0;0;0;0,44;0
NO0012547308;Energy;Oil & Gas Equipment & Services;https://standard-supply.com/;Standard Supply AS;2,12;0,17;12,47;19,27;2,49;0
IT0005466195;Industrials;Specialty Business Services;https://www.star-7.com/;Star7 S.p.A.;6,1;7,5;0,81;-3,41;0,31;0
FR0000064271;Industrials;Integrated Freight & Logistics;https://www.stef.com/;STEF SA;121,6;253,34;0,48;-1,29;0,35;0,02
DE000A0LR936;Basic Materials;Lumber & Wood Production;https://www.steico.com/;STEICO SE;30,5;41,55;0,73;-3,18;0,57;0,02
NL00150001Q9;;;;;18,542;0;0;0;0;0
FR001400MDW2;;;;;12,45;0;0;0;0,64;0
NL0000226223;Technology;Semiconductors;https://www.st.com/;STMicroelectronics N.V.;36,27;26,91;1,35;7,95;0,91;0,02
NO0003053605;Financial Services;Financial Conglomerates;https://www.storebrand.no/;Storebrand ASA;108,7;2190,36;0,05;-0,05;0,03;0,05
FR0000074775;Real Estate;Real Estate Services;https://www.stradim.fr/;Stradim Espace Finances SA;6,45;71,01;0,09;0,66;0,16;0,45
